x, y, th, stamp, 
-2.0944411754608154, -2.617131471633911, -1.5213553687077845, 1759519699178075732, 
-2.0934042930603027, -2.6357614994049072, -1.4815424906710288, 1759519699228555580, 
-2.0914852619171143, -2.6540489196777344, -1.4442953905391378, 1759519699278513833, 
-2.0892117023468018, -2.672011375427246, -1.4085586415970652, 1759519699327968502, 
-2.0851712226867676, -2.6940834522247314, -1.3661439260663797, 1759519699388031859, 
-2.081007480621338, -2.7122716903686523, -1.3280803148776101, 1759519699438000060, 
-2.076385974884033, -2.7300381660461426, -1.289701153916992, 1759519699487960525, 
-2.0709969997406006, -2.7476632595062256, -1.2515839286440378, 1759519699538061625, 
-2.066375494003296, -2.7616353034973145, -1.2209273912784548, 1759519699578196235, 
-2.0570945739746094, -2.7856483459472656, -1.1689170608206878, 1759519699647882880, 
-2.049543619155884, -2.8030548095703125, -1.1293268156326386, 1759519699698690654, 
-2.0449564456939697, -2.812997817993164, -1.1053531015402143, 1759519699729025957, 
-2.0362930297851562, -2.8296375274658203, -1.06953937493088, 1759519699777914063, 
-2.025634527206421, -2.8485472202301025, -1.0254969718137281, 1759519699837985688, 
-2.0158777236938477, -2.864546537399292, -0.9887549355419913, 1759519699888052283, 
-2.005483388900757, -2.8799734115600586, -0.9521632491155595, 1759519699938992268, 
-1.9970253705978394, -2.891641139984131, -0.9223784203818874, 1759519699978165379, 
-1.9857741594314575, -2.9062204360961914, -0.8825209887661732, 1759519700029405174, 
-1.9689767360687256, -2.925673007965088, -0.830757439421094, 1759519700097831317, 
-1.9591559171676636, -2.936638355255127, -0.801981416942021, 1759519700137931341, 
-1.9459725618362427, -2.9500277042388916, -0.7659741381968944, 1759519700188973393, 
-1.9327168464660645, -2.9625558853149414, -0.7300950260628853, 1759519700237979692, 
-1.918829083442688, -2.9748382568359375, -0.694019868674831, 1759519700287914163, 
-1.9044520854949951, -2.986332654953003, -0.6570187643814848, 1759519700337962205, 
-1.8929609060287476, -2.9952163696289062, -0.6273553947274801, 1759519700378148072, 
-1.8779157400131226, -3.0056636333465576, -0.5913804796542173, 1759519700428683305, 
-1.8627790212631226, -3.015577554702759, -0.5525220200803229, 1759519700478543769, 
-1.8437799215316772, -3.026848554611206, -0.5065152193117516, 1759519700537920746, 
